date,glb_mean,glb_clim,glb_anom,glb_std,ask_mean,ask_clim,ask_anom,ask_std,es_mean,es_clim,es_anom,es_std,ys_mean,ys_clim,ys_anom,ys_std,ecs_mean,ecs_clim,ecs_anom,ecs_std,unit
1991-01-01,93.41768803410244,93.55057679101738,-0.1328887569149373,2.768570556797168,86.28521846872982,96.86356961882812,-10.5783511500983,15.137940939703489,59.07733440582799,70.32699449559287,-11.24966008976488,11.654468128581126,20.17389619558705,25.16688393269933,-4.99298773711228,9.352126401297143,108.89839447133336,90.6555591639374,18.242835307395964,27.01810037884673,mm/month
1991-02-01,82.97677092059897,84.4972986308077,-1.5205277102087393,2.41280453034477,71.61471760993138,87.48967570410895,-15.874958094177572,13.662051705453575,59.56882204204224,63.5211554973872,-3.952333455344956,8.887907523306412,35.48706766576075,22.73137865504561,12.755689010715137,10.109684785641903,94.38213163966572,81.88243962179341,12.499692017872306,28.960456680579657,mm/month
1991-03-01,87.8246193649189,90.53283530537288,-2.7082159404539823,2.4107216468490167,85.29409399316326,93.73893850842336,-8.444844515260101,13.983957616010615,55.22931340471462,68.0583821531817,-12.82906874846708,11.689554329216143,74.29879995089222,24.35504849810145,49.943751452790764,18.439820362592613,183.76444536670277,87.73118613522286,96.03325923147992,39.129169830843324,mm/month
1991-04-01,88.24251140853728,90.53283530537288,-2.290323896835602,1.6667710710988524,100.05222869690832,93.73893850842336,6.313290188484956,19.97976638455712,62.121885495795006,68.0583821531817,-5.936496657386691,16.629155139610933,53.368984319329165,24.35504849810145,29.013935821227715,17.647616688255827,146.33161835873247,87.73118613522286,58.600432223509614,31.18515060069381,mm/month
1991-05-01,96.20229017201726,93.55057679101738,2.6517133809998796,2.258189337467974,106.05504512522644,96.86356961882812,9.19147550639832,21.16540441407471,71.1669305370395,70.32699449559287,0.8399360414466344,23.287598697097643,83.84333359798106,25.16688393269933,58.67644966528172,23.80109497711229,152.52422161934103,90.6555591639374,61.86866245540364,44.065491148268684,mm/month
1991-06-01,96.97879255525748,93.55057679101738,3.4282157642401074,2.3432551796958334,139.5433119611548,96.86356961882812,42.67974234232669,22.442862689582928,118.6631610627878,70.32699449559287,48.33616656719492,24.592745986309883,162.7151843198732,25.16688393269933,137.54830038717387,34.651724039979335,290.44608535940193,90.6555591639374,199.79052619546454,48.93663116194594,mm/month
1991-07-01,98.72198076143064,93.55057679101738,5.171403970413266,2.950537969647575,146.62341808386088,96.86356961882812,49.75984846503276,26.371070685783376,211.3596278841283,70.32699449559287,141.03263338853543,35.872484507563414,258.2188289984022,25.16688393269933,233.05194506570288,49.35538272030013,156.26934161950118,90.6555591639374,65.61378245556378,64.52717403576312,mm/month
1991-08-01,81.3478834248719,84.4972986308077,-3.14941520593581,3.0314544435796553,146.15406957786692,87.48967570410895,58.66439387375797,18.379399056248626,80.29859256722148,63.5211554973872,16.777437069834278,29.64551896732117,85.790957264633,22.73137865504561,63.05957860958738,48.82272479332713,131.94285088469402,81.88243962179341,50.060411262900615,55.92472289877324,mm/month
1991-09-01,92.50663209238556,90.53283530537288,1.9737967870126738,2.113229391215503,197.89252456516832,93.73893850842336,104.15358605674496,21.084792106753635,142.06346114802574,68.0583821531817,74.00507899484404,36.10559047240356,102.311398729232,24.35504849810145,77.95635023113054,38.487141136823894,242.8242509672696,87.73118613522286,155.09306483204674,62.0033086691501,mm/month
1991-10-01,84.17057461141957,90.53283530537288,-6.362260693953317,2.0951346591941755,144.6666161874271,93.73893850842336,50.92767767900375,15.295474176013977,82.94847675207792,68.0583821531817,14.890094598896226,15.9262134069086,24.85247815871149,24.35504849810145,0.4974296606100417,22.011692106452323,126.33860993308346,87.73118613522286,38.607423797860605,48.47940113887972,mm/month
